timestamp,volcano_filter,alert_level,lat,long,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km
2025-10-07 13:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,7,225,22,123,,,,
2025-10-07 10:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,7.6,180,21,72,,,,
2025-10-07 09:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,6.7,180,20,65,,,,
2025-10-07 05:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.7,225,20,65,,,,
2025-10-07 05:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,4.7,225,20,63,,,,
2025-10-07 01:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.1,225,22,124,,,,
2025-10-06 23:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.9,225,22,128,,,,
2025-10-06 22:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.3,180,22,92,,,,
2025-10-06 22:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.3,180,22,85,,,,
2025-10-06 22:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,2.3,225,22,89,,,,
2025-10-06 17:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,4.5,270,21,67,,,,
2025-10-05 21:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.2,225,22,138,,,,
2025-10-05 21:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.2,270,22,122,,,,
2025-10-05 16:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,100,1.9,270,22,152,,,,
2025-10-05 03:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7,225,22,118,,,,
2025-10-05 02:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,6.4,225,22,115,,,,
2025-10-05 01:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,5.6,225,22,118,,,,
2025-10-05 00:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,3.6,225,22,120,,,,
2025-10-04 22:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,100,1.3,270,22,132,,,,
2025-10-04 03:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.5,225,22,112,,,,
2025-10-04 02:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.6,225,22,118,,,,
2025-10-04 01:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.2,225,22,115,,,,
2025-10-04 01:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,6.2,225,22,100,,,,
2025-10-03 23:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.3,225,22,115,,,,
2025-10-03 23:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,3.3,225,22,110,,,,
2025-10-03 06:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7.9,225,22,115,,,,
2025-10-03 03:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.7,225,23,106,,,,
2025-10-03 00:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,5,225,21,98,,,,
2025-10-02 02:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.2,225,22,120,,,,
2025-10-02 01:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4,225,22,129,,,,
2025-10-02 00:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.1,225,22,119,,,,
2025-10-01 18:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.8,247.5,22,157,,,,
2025-10-01 13:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.7,270,22,193,,,,
2025-10-01 12:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.8,225,22,143,,,,
2025-09-30 17:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2,225,15,122,,,,
2025-09-30 15:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.8,225,22,118,,,,
2025-09-29 23:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.8,247.5,20,92,,,,
2025-09-28 01:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,7.5,202.5,21,100,,,,
2025-09-27 23:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.8,202.5,20,127,,,,
2025-09-27 23:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5.8,225,20,117,,,,
2025-09-27 00:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.8,225,21,107,,,,
2025-09-26 23:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5.5,225,21,117,,,,
2025-09-26 23:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.5,180,22,115,,,,
2025-09-26 22:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.5,225,22,118,,,,
2025-09-26 17:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.2,270,22,110,,,,
2025-09-26 16:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.1,270,22,115,,,,
2025-09-26 09:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,10.1,225,21,119,,,,
2025-09-26 02:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.5,225,22,110,,,,
2025-09-25 21:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.5,270,22,96,,,,
2025-09-24 23:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.1,0,22,129,,,,
2025-09-24 22:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.1,247.5,20,115,,,,
2025-09-24 18:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.2,90,21,127,,,,
2025-09-24 14:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.5,315,22,126,,,,
2025-09-24 00:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.6,247.5,22,112,,,,
2025-09-23 22:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.9,247.5,21,106,,,,
2025-09-23 07:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,8.8,247.5,21,103,,,,
2025-09-23 06:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,8.4,247.5,22,121,,,,
2025-09-22 22:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,1.3,292.5,22,130,,,,
2025-09-22 10:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.2,270,21,128,,,,
2025-09-22 09:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,10.3,247.5,21,124,,,,
2025-09-22 00:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.1,270,22,128,,,,
2025-09-22 00:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.1,315,22,127,,,,
2025-09-21 22:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7.3,247.5,22,129,,,,
2025-09-21 21:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.5,225,21,110,,,,
2025-09-21 19:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.8,225,22,164,,,,
2025-09-14 17:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.6,270,22,83,,,,
2025-09-14 01:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,11.1,0,22,118,,,,
2025-09-14 00:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,10,0,22,147,,,,
2025-09-13 23:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.7,0,22,115,,,,
2025-09-13 22:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.3,0,22,99,,,,
2025-09-13 22:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.3,0,22,97,,,,
2025-09-13 17:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,3.1,225,21,88,,,,
2025-09-13 08:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.2,337.5,22,115,,,,
2025-09-13 07:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,7.6,225,22,110,,,,
2025-09-13 06:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,8.2,225,22,112,,,,
2025-09-12 22:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,8.2,270,21,88,,,,
2025-09-12 01:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,6.3,225,22,145,,,,
2025-09-10 17:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,10.2,270,22,172,,,,
2025-09-08 00:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,10.6,225,21,177,,,,
2025-09-07 22:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,10.7,180,22,121,,,,
2025-09-07 22:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,10.7,180,22,129,,,,
2025-09-07 21:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,10.4,180,22,99,,,,
2025-09-07 04:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,11.1,225,22,125,,,,
2025-09-07 02:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,12.7,225,22,137,,,,
2025-09-07 00:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,15.1,225,22,115,,,,
2025-09-06 21:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,13.2,270,22,129,,,,
2025-09-06 08:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,13.3,225,22,155,,,,
2025-09-06 08:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,13.3,225,22,155,,,,
2025-09-06 00:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,10.5,225,22,118,,,,
2025-09-05 22:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.8,315,22,197,,,,
2025-09-05 03:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.9,225,22,167,,,,
2025-09-05 02:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.4,247.5,22,141,,,,
2025-09-04 02:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9,225,22,145,,,,
2025-09-03 02:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,5.7,247.5,22,113,,,,
2025-09-02 22:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5.6,270,22,128,,,,
2025-09-02 18:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,6,270,22,96,,,,
2025-09-02 01:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,5.8,225,22,155,,,,
2025-09-01 22:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6,225,22,128,,,,
2025-09-01 17:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,4.4,225,19,69,,,,
2025-09-01 00:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.5,247.5,22,124,,,,
2025-08-31 17:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4,225,21,145,,,,
2025-08-30 22:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.9,202.5,22,102,,,,
2025-08-30 22:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.9,225,22,136,,,,
2025-08-26 20:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,11.3,225,22,112,,,,
2025-08-26 02:05:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,12.1,225,22,128,,,,
2025-08-25 22:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,13.3,225,22,202,,,,
2025-08-25 22:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,13.3,225,22,135,,,,
2025-08-25 12:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.9,270,20,118,,,,
2025-08-25 09:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,12.1,0,22,107,,,,
2025-08-25 02:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,7.7,315,22,166,,,,
2025-08-25 00:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7,315,22,135,,,,
2025-08-24 23:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6,270,22,116,,,,
2025-08-23 22:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.5,247.5,22,135,,,,
2025-08-23 21:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.8,247.5,21,160,,,,
2025-08-22 21:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,1.6,270,22,189,,,,
2025-08-22 00:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,2.1,270,22,124,,,,
2025-08-21 21:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.8,180,22,145,,,,
2025-08-20 23:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.1,225,21,150,,,,
2025-08-20 22:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.9,225,22,117,,,,
2025-08-20 22:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,0.9,225,22,101,,,,
2025-08-20 00:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.4,247.5,18,75,,,,
2025-08-19 22:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.7,225,22,98,,,,
2025-08-18 21:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.2,180,22,133,,,,
2025-08-17 15:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.8,225,22,69,,,,
2025-08-17 02:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.2,247.5,21,90,,,,
2025-08-17 00:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,7.2,247.5,21,110,,,,
2025-08-16 23:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.5,202.5,20,143,,,,
2025-08-15 22:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,5.4,0,22,119,,,,
2025-08-15 03:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,12.8,90,21,106,,,,
2025-08-15 03:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,12.8,45,20,99,,,,
2025-08-14 22:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,8.3,22.5,22,123,,,,
2025-08-14 01:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,11.2,270,22,110,,,,
2025-08-13 05:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,3,225,22,93,,,,
2025-08-13 03:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,5.4,112.5,21,106,,,,
2025-08-13 02:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,5.1,157.5,22,138,,,,
2025-08-12 21:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.1,0,22,125,,,,
2025-08-12 00:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,3.4,225,22,86,,,,
2025-08-12 00:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,3.4,225,22,89,,,,
2025-08-11 01:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.9,270,22,126,,,,
2025-08-09 16:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.2,225,22,99,,,,
2025-08-09 16:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.2,225,23,122,,,,
2025-08-09 02:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.2,225,22,98,,,,
2025-08-08 21:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.2,270,22,166,,,,
2025-08-07 16:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.7,315,22,145,,,,
2025-08-07 02:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.9,0,22,129,,,,
2025-08-06 17:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.6,0,22,102,,,,
2025-08-06 16:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.4,0,22,105,,,,
2025-08-06 14:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1,0,22,109,,,,
2025-08-06 03:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7.2,22.5,22,167,,,,
2025-08-05 22:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,8.1,0,22,74,,,,
2025-08-05 10:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,2.5,225,20,68,,,,
2025-08-05 10:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.5,180,22,89,,,,
2025-08-05 00:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.8,225,22,110,,,,
2025-08-04 10:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,1.3,247.5,22,211,,,,
2025-08-04 00:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.8,225,22,181,,,,
2025-08-03 22:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.5,225,21,68,,,,
2025-08-03 01:04:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.3,202.5,22,128,,,,
2025-08-02 23:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.2,180,22,98,,,,
2025-08-02 22:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.6,180,22,117,,,,
2025-08-02 17:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.9,225,21,74,,,,
2025-08-02 17:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.9,225,21,66,,,,
2025-08-01 23:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.9,180,22,96,,,,
2025-08-01 17:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1,225,22,110,,,,
2025-08-01 16:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.3,225,22,125,,,,
2025-07-27 00:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.5,45,22,192,,,,
2025-07-26 22:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.3,45,22,124,,,,
2025-07-26 17:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.2,0,22,149,,,,
2025-07-26 13:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.5,0,22,146,,,,
2025-07-24 00:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.6,90,22,214,,,,
2025-07-23 14:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,2.4,225,21,68,,,,
2025-07-23 13:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.9,225,22,103,,,,
2025-07-23 13:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.9,225,22,101,,,,
2025-07-23 02:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.9,225,22,155,,,,
2025-07-22 23:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.9,180,22,72,,,,
2025-07-22 22:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.8,135,22,110,,,,
2025-07-22 22:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,1.8,180,22,101,,,,
2025-07-22 17:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.5,225,22,79,,,,
2025-07-22 17:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.5,0,22,99,,,,
2025-07-20 22:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.7,180,22,113,,,,
2025-07-20 18:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3,225,21,69,,,,
2025-07-20 17:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4,270,22,98,,,,
2025-07-20 03:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.9,225,22,112,,,,
2025-07-19 13:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.3,180,22,78,,,,
2025-07-19 12:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.8,225,22,99,,,,
2025-07-19 11:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,5.6,225,20,65,,,,
2025-07-19 02:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,6.1,225,22,135,,,,
2025-07-19 02:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.1,225,22,129,,,,
2025-07-19 00:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.3,225,22,115,,,,
2025-07-18 10:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,9,270,22,88,,,,
2025-07-18 00:04:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.5,0,22,130,,,,
2025-07-17 23:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.1,0,22,128,,,,
2025-07-17 00:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,13.3,225,22,158,,,,
2025-07-16 21:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,12.5,270,22,170,,,,
2025-07-16 10:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,11.2,270,22,140,,,,
2025-07-15 00:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1200,8.7,180,22,134,,,,
2025-07-14 23:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.2,0,22,82,,,,
2025-07-14 21:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,10.3,202.5,22,152,,,,
2025-07-14 12:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,9.2,180,22,88,,,,
2025-07-14 07:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,10.9,202.5,22,243,,,,
2025-07-12 22:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.2,270,22,182,,,,
2025-07-11 16:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.8,202.5,22,112,,,,
2025-07-10 23:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.8,135,22,126,,,,
2025-07-09 01:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,16.4,247.5,22,214,,,,
2025-07-08 23:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,14,270,22,123,,,,
2025-07-08 17:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,11.2,225,21,91,,,,
2025-07-08 05:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,8.8,225,21,96,,,,
2025-07-08 01:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.8,270,22,118,,,,
2025-07-07 00:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4,247.5,22,93,,,,
2025-07-06 01:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4,225,22,123,,,,
2025-07-02 03:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,8.3,22.5,22,234,,,,
2025-07-02 00:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.9,0,22,158,,,,
2025-07-02 00:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.9,0,22,139,,,,
2025-07-01 15:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.2,0,22,172,,,,
2025-06-30 17:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.7,225,22,68,,,,
2025-06-30 17:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.7,315,22,72,,,,
2025-06-23 01:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3,247.5,22,101,,,,
2025-06-21 02:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,3.1,270,21,115,,,,
2025-06-21 00:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.6,315,22,100,,,,
2025-06-20 22:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1200,1.5,0,22,110,,,,
2025-06-20 18:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.1,247.5,21,75,,,,
2025-06-20 17:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.3,225,21,84,,,,
2025-06-20 17:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.3,225,21,96,,,,
2025-06-20 13:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.6,225,22,97,,,,
2025-06-20 01:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.5,270,22,99,,,,
2025-06-20 00:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,0.7,270,22,87,,,,
2025-06-19 23:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.1,225,22,101,,,,
2025-06-19 17:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.7,225,22,116,,,,
2025-06-19 13:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.5,0,22,106,,,,
2025-06-19 03:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,8.1,225,22,107,,,,
2025-06-19 00:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.1,180,22,105,,,,
2025-06-18 22:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.9,247.5,22,159,,,,
2025-06-18 16:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5,22.5,22,102,,,,
2025-06-18 14:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.5,22.5,21,101,,,,
2025-06-18 13:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3,157.5,22,124,,,,
2025-06-18 02:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.8,225,22,103,,,,
2025-06-18 02:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.8,202.5,22,105,,,,
2025-06-17 22:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.3,225,22,98,,,,
2025-06-17 22:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,8.3,225,22,88,,,,
2025-06-17 16:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.9,22.5,22,166,,,,
2025-06-16 17:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.1,270,22,97,,,,
2025-06-15 16:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.7,337.5,22,109,,,,
2025-06-14 23:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.4,135,22,118,,,,
2025-06-14 21:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.9,157.5,22,223,,,,
2025-06-14 14:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.8,202.5,21,96,,,,
2025-06-14 01:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.5,225,22,90,,,,
2025-06-13 01:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.2,225,22,115,,,,
2025-06-12 03:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.2,225,22,132,,,,
2025-06-12 02:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,5.6,225,22,178,,,,
2025-06-11 17:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.9,0,22,69,,,,
2025-06-11 17:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.9,0,22,72,,,,
2025-06-11 01:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.6,225,22,153,,,,
