timestamp,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km,volcano_filter_Bromo,volcano_filter_Merapi,volcano_filter_Raung,volcano_filter_Semeru,volcano_filter_Slamet
11,1,-8.10805,112.92,3676,500,1.3,0,22,115,15.49454866,184.0459521,61.62527984,7.745146152,0,0,0,1,0
11,1,-8.10805,112.92,3676,700,3,22.5,22,123,19.78881682,337.4175789,55.39843425,10.70388255,0,0,0,1,0
11,1,-8.10805,112.92,3676,1000,4.3,22.5,22,157,15.49454866,214.7202775,54.55068623,8.383492449,0,0,0,1,0
11,1,-8.10805,112.92,3676,400,5.8,0,22,143,12.23702436,184.0459521,57.07559332,7.198316413,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,4.7,0,22,150,15.49454866,153.3716268,76.52747746,8.225592137,0,0,0,1,0
11,1,-8.10805,112.92,3676,600,3.5,0,22,137,7.978772094,184.0231382,113.9110457,5.415775403,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,3.2,0,22,160,7.671131386,92.01728134,101.2973308,4.465462554,0,0,0,1,0
11,1,-8.10805,112.92,3676,300,3.2,0,22,130,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,5.4,22.5,22,140,12.21357023,122.6973014,36.32500205,6.361111988,0,0,0,1,0
11,1,-8.10805,112.92,3676,800,4.2,0,22,120,12.23702436,122.6897084,87.95265319,6.408353005,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,8.8,0,22,150,12.23702436,214.7202775,64.19717234,7.742906795,0,0,0,1,0
11,1,-8.10805,112.92,3676,800,3,22.5,22,170,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
11,1,-8.10805,112.92,3676,700,4,0,22,160,7.671131386,92.01728134,101.2973308,4.465462554,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,4.3,0,22,123,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,1.5,0,22,135,7.978772094,276.0347073,180,5.961442452,0,0,0,1,0
11,1,-8.10805,112.92,3676,700,2,0,22,158,5.508426168,306.7052303,223.8702685,2.862628137,0,0,0,1,0
11,1,-8.10805,112.92,3676,1000,2,0,22,183,0.216830107,766.7630758,180,0.216830107,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,2,0,22,157,5.508426168,306.7052303,223.8702685,2.862628137,0,0,0,1,0
11,1,-8.10805,112.92,3676,1000,0.3,0,22,147,7.978772094,92.00583933,223.7642178,4.568009456,0,0,0,1,0
11,1,-8.10805,112.92,3676,800,3.6,180,22,125,24.7613219,245.3335788,238.2427826,13.89718906,0,0,0,1,0
11,1,-8.10805,112.92,3676,600,3.6,180,22,101,24.7613219,306.6669735,235.9927851,12.7964538,0,0,0,1,0
11,1,-8.10805,112.92,3676,700,3.6,180,22,108,24.7613219,276.0002762,241.8187972,13.57644018,0,0,0,1,0
11,1,-8.10805,112.92,3676,600,3.6,180,22,105,24.7613219,306.6669735,235.9927851,12.7964538,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,3.6,180,22,89,22.76049926,245.3489049,235.0582489,10.39694872,0,0,0,1,0
11,1,-8.10805,112.92,3676,700,3.6,180,22,99,24.7613219,276.0002762,241.8187972,13.57644018,0,0,0,1,0
11,1,-8.10805,112.92,3676,700,4.3,225,22,145,20.02762638,184.0001841,234.2615639,10.60928189,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,2,247.5,21,130,12.4312795,122.6744524,229.1225123,6.533826967,0,0,0,1,0
11,1,-8.10805,112.92,3676,500,3,225,22,120,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,2.8,270,22,143,12.23702436,184.0345627,286.5366145,6.997796222,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,1.8,270,19,103,15.49454866,245.3946028,314.3233234,8.698388712,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,1.8,0,22,135,12.23702436,214.7202775,295.8028277,7.742906795,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,2.6,225,22,113,22.76049926,858.8279591,278.6214546,12.6468182,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,3.3,225,22,97,24.57071414,429.4139796,284.5807839,13.77264568,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,0.6,180,21,79,24.57071414,306.7432535,291.7207582,12.60678435,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,0.6,180,22,97,27.49404494,368.1146131,290.874116,15.61035456,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,3.4,270,22,208,24.57071414,429.4139796,284.5807839,13.77264568,0,0,0,1,0
10,1,-8.10805,112.92,3676,800,5.5,180,22,128,24.57071414,276.0689282,282.4955853,13.44630063,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,5.5,225,22,101,24.57071414,306.7432535,286.1739142,13.65112543,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,2.7,225,21,97,19.80501978,306.7621775,312.4614916,11.56367941,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,3.3,180,22,121,19.78881682,214.7202775,295.9079068,10.44719253,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,3.4,225,22,118,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,3.4,225,22,99,15.49454866,214.7202775,318.499783,8.192869334,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,3.4,225,22,115,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,2.3,225,22,142,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,4.8,225,22,110,15.49454866,276.0689282,324.0174055,9.088964437,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,6.1,180,22,89,19.80501978,306.7621775,305.586271,11.56346162,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,6.1,180,22,127,19.80501978,306.7621775,305.586271,11.56346162,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,7.1,225,22,107,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,1.7,225,22,125,24.57071414,306.7432535,286.1739142,13.65112543,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,1.4,225,22,115,23.31895547,337.4383953,306.6751375,12.63214288,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,2.7,225,22,117,19.80501978,276.0859598,316.2092801,9.932458831,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,3.6,225,22,130,12.23702436,214.7202775,295.8028277,7.742906795,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,1.7,225,22,127,24.57071414,429.4139796,284.5807839,13.77264568,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,0.6,225,22,146,24.57071414,306.7432535,286.1739142,13.65112543,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,0.4,247.5,22,160,19.78881682,214.7202775,295.9079068,10.44719253,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,0.4,247.5,22,142,19.80501978,276.0859598,316.2092801,9.932458831,0,0,0,1,0
10,1,-8.10805,112.92,3676,900,2.7,270,22,129,17.35633249,214.7069898,273.7821493,10.07344113,0,0,0,1,0
10,1,-8.10805,112.92,3676,900,4.2,270,22,138,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
10,1,-8.10805,112.92,3676,1000,6.3,0,22,140,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,4.9,225,22,137,27.49404494,368.1146131,290.874116,15.61035456,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,3.2,225,22,164,19.78881682,184.0459521,287.9456843,10.15279625,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,1.3,225,22,174,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
10,1,-8.10805,112.92,3676,200,2.4,225,22,122,17.35851036,245.409742,311.6176686,9.505369688,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,0.8,270,22,123,24.57071414,306.7432535,286.1739142,13.65112543,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,0.8,247.5,22,118,24.57071414,306.7432535,291.7207582,12.60678435,0,0,0,1,0
10,1,-8.10805,112.92,3676,800,2.4,270,22,115,24.57071414,337.4175789,279.7193786,14.50439047,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,3.1,225,22,127,19.80501978,306.7621775,305.586271,11.56346162,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,0.6,225,22,134,12.23702436,153.3621356,292.6817258,6.195265649,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,1.2,225,21,112,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,1.9,0,21,88,24.57071414,306.7432535,291.7207582,12.60678435,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,0.3,180,20,99,15.49454866,245.3946028,314.3233234,8.698388712,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,0.6,180,20,65,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,0.6,180,21,78,15.49454866,214.7202775,318.499783,8.192869334,0,0,0,1,0
10,1,-8.10805,112.92,3676,800,1.3,270,22,128,17.35633249,214.7202775,281.6148546,9.927820323,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,2.1,270,21,113,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,0.3,225,21,75,19.78881682,306.7621775,307.3998666,11.31881068,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,0.3,180,22,115,27.49404494,368.1146131,290.874116,15.61035456,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,0.3,180,22,122,24.57071414,306.7432535,286.1739142,13.65112543,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,0.3,180,22,110,24.57071414,306.7432535,286.1739142,13.65112543,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,3.2,225,22,112,15.49454866,337.4175789,325.537412,9.134750946,0,0,0,1,0
10,1,-8.10805,112.92,3676,800,4.3,225,22,121,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,4.3,225,22,99,19.80501978,644.1608324,329.6968064,11.39382,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,3.6,225,22,141,15.49454866,214.7202775,318.499783,8.192869334,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,5.1,225,22,158,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,2.7,225,22,111,19.80501978,306.7621775,312.4614916,11.56367941,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,1.2,225,22,136,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
10,1,-8.10805,112.92,3676,200,9.4,180,20,88,29.76099218,1042.732846,249.8664102,15.96322355,0,0,0,1,0
10,1,-8.10805,112.92,3676,200,5.9,270,21,110,24.7613219,552.0694146,255.1530283,12.8323765,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,7.1,225,22,110,17.35851036,429.4670486,337.7851874,9.986543273,0,0,0,1,0
10,1,-8.10805,112.92,3676,100,5,270,22,123,19.80501978,490.8194841,331.9027726,11.06080988,0,0,0,1,0
10,1,-8.10805,112.92,3676,200,2.5,225,20,93,12.21357023,184.0459521,348.3541227,8.09344679,0,0,0,1,0
10,1,-8.10805,112.92,3676,200,3.7,225,22,110,24.7613219,552.0694146,255.1530283,12.8323765,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,4.5,270,22,174,23.31895547,337.4383953,306.6751375,12.63214288,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,8.6,225,22,110,34.9125564,1380.001381,240.8062929,17.24459419,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,4.7,225,22,146,19.78881682,306.7621775,307.3998666,11.31881068,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,5.4,225,22,133,19.80501978,276.0859598,308.2300499,10.9198093,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,11.3,225,22,106,19.80501978,644.1608324,311.2603799,11.44563803,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,13.3,225,22,111,37.03014239,1319.077363,292.1755984,16.13802462,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,12.1,225,22,122,45.36822352,1686.773721,253.4279663,19.79226489,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,11.3,225,22,139,28.11881988,1012.001013,244.4380678,15.85718641,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,10.1,225,22,122,24.7613219,552.035036,252.543508,13.19477354,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,7.2,180,22,94,27.49404494,368.1146131,290.874116,15.61035456,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,7.2,180,22,92,19.80501978,306.7621775,305.586271,11.56346162,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,7.2,180,22,89,24.57071414,306.7432535,291.7207582,12.60678435,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,4.7,225,20,62,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,4.7,225,20,58,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,4.7,225,22,115,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,9.3,225,22,128,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,7,225,22,123,7.671131386,122.6897084,0,5.225502276,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,7.6,180,21,72,16.46240889,368.1146131,330.1179333,9.186627102,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,6.7,180,20,65,19.80501978,644.1608324,329.6968064,11.39382,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,4.7,225,20,65,35.62722477,1840.001841,250.9878373,18.63406593,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,4.7,225,20,63,35.33260208,1901.216097,247.6272055,18.31534051,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,3.1,225,22,124,29.76099218,889.3342232,240.0948596,15.71221953,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,3.9,225,22,128,23.31895547,337.4383953,304.6774292,12.05524439,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,2.3,180,22,92,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,2.3,180,22,85,19.80501978,306.7621775,312.4614916,11.56367941,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,2.3,225,22,89,19.80501978,276.0859598,313.857251,10.64977525,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,4.5,270,21,67,12.21357023,184.0459521,333.5929742,6.975922779,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,2.2,225,22,138,19.80501978,306.7621775,312.4614916,11.56367941,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,2.2,270,22,122,19.80501978,306.7621775,312.4614916,11.56367941,0,0,0,1,0
10,1,-8.10805,112.92,3676,100,1.9,270,22,152,12.21357023,276.0689282,360,7.472073829,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,7,225,22,118,45.36822352,1686.773721,253.4279663,19.79226489,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,6.4,225,22,115,33.45637177,1380.08759,244.9560073,17.54852225,0,0,0,1,0
10,1,-8.10805,112.92,3676,200,5.6,225,22,118,29.76099218,1042.732846,249.8664102,15.96322355,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,3.6,225,22,120,22.76049926,521.3664229,253.3216453,12.51438834,0,0,0,1,0
10,1,-8.10805,112.92,3676,100,1.3,270,22,132,12.4312795,306.7242711,268.7298498,7.907606792,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,8.5,225,22,112,34.7819622,1380.429799,304.8769468,17.57878012,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,7.6,225,22,118,32.14950655,1135.08986,312.1386708,17.34801695,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,6.2,225,22,115,38.9694873,1073.799476,316.212087,21.11046684,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,6.2,225,22,100,34.7819622,981.7595212,322.7506578,18.48674571,0,0,0,1,0
10,1,-8.10805,112.92,3676,500,3.3,225,22,115,35.29577131,521.5597456,316.3483038,18.65812824,0,0,0,1,0
10,1,-8.10805,112.92,3676,300,3.3,225,22,110,27.52765006,398.8153561,317.9239971,13.64508171,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,7.9,225,22,115,35.25255339,3067.583974,320.6267407,16.59673277,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,7.7,225,23,106,34.92336039,1594.96621,302.4446721,16.29519496,0,0,0,1,0
10,1,-8.10805,112.92,3676,400,5,225,21,98,19.80501978,582.8121817,334.0269331,10.45838193,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,3.2,225,22,120,39.26562839,1471.909236,232.3991924,19.05987649,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,4,225,22,129,35.51446784,1042.66771,239.2180313,17.94985125,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,3.1,225,22,119,29.76099218,582.6672497,238.7743942,16.23333592,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,2.8,247.5,22,157,24.7613219,306.6669735,244.7302704,13.87018559,0,0,0,1,0
10,1,-8.10805,112.92,3676,700,2.7,270,22,193,24.7613219,368.0003682,237.8637686,13.35660176,0,0,0,1,0
10,1,-8.10805,112.92,3676,600,3.8,225,22,143,24.7613219,367.9773091,234.9615265,13.42845985,0,0,0,1,0
9,1,-8.10805,112.92,3676,400,2,225,15,122,17.35851036,184.0573065,337.2196971,8.950936812,0,0,0,1,0
9,1,-8.10805,112.92,3676,400,1.8,225,22,118,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,6.8,247.5,20,92,19.80501978,306.7621775,319.6213827,10.67506398,0,0,0,1,0
9,1,-8.10805,112.92,3676,800,7.5,202.5,21,100,22.65698109,858.7746449,265.6121459,11.9291687,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,5.8,202.5,20,127,19.80501978,276.0859598,303.2807704,9.944435112,0,0,0,1,0
9,1,-8.10805,112.92,3676,600,5.8,225,20,117,19.80501978,337.4383953,313.9598041,10.70555354,0,0,0,1,0
9,1,-8.10805,112.92,3676,800,5.8,225,21,107,19.78881682,552.103688,278.3524469,10.63462143,0,0,0,1,0
9,1,-8.10805,112.92,3676,600,5.5,225,21,117,19.80501978,337.4383953,313.9598041,10.70555354,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,5.5,180,22,115,19.80501978,306.7621775,319.6213827,10.67506398,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,3.5,225,22,118,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,3.2,270,22,110,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,3.1,270,22,115,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,10.1,225,21,119,12.21357023,337.3966982,16.19274886,7.364001181,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,6.5,225,22,110,24.7613219,1104.138829,257.1078386,13.08340071,0,0,0,1,0
9,1,-8.10805,112.92,3676,400,3.5,270,22,96,17.35851036,245.409742,322.7458646,9.338574463,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,5.1,0,22,129,19.80501978,276.0859598,303.2807704,9.944435112,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,3.1,247.5,20,115,19.80501978,276.0859598,323.2986258,10.50151283,0,0,0,1,0
9,1,-8.10805,112.92,3676,600,3.2,90,21,127,12.21357023,184.0459521,319.6305397,6.975922779,0,0,0,1,0
9,1,-8.10805,112.92,3676,900,2.5,315,22,126,12.21357023,122.6973014,346.6034626,7.168994781,0,0,0,1,0
9,1,-8.10805,112.92,3676,400,3.6,247.5,22,112,19.78881682,521.4312609,286.0387624,10.91806582,0,0,0,1,0
9,1,-8.10805,112.92,3676,400,1.9,247.5,21,106,19.80501978,306.7621775,328.124468,11.09760244,0,0,0,1,0
9,1,-8.10805,112.92,3676,600,8.8,247.5,21,103,23.12021192,1042.66771,190.3689347,12.86063935,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,8.4,247.5,22,121,28.12606763,1288.241939,194.2507835,14.05780268,0,0,0,1,0
9,1,-8.10805,112.92,3676,300,1.3,292.5,22,130,19.80501978,337.4383953,324.2851077,11.20118625,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,9.2,270,21,128,16.46240889,306.7621775,360,8.371107335,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,10.3,247.5,21,124,15.49454866,460.0864067,316.7175402,8.514987146,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,6.1,270,22,128,20.02762638,582.7761151,278.9228621,11.75267876,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,6.1,315,22,127,20.02762638,582.7761151,278.9228621,11.75267876,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,7.3,247.5,22,129,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,6.5,225,21,110,17.35851036,214.7335243,315.0550517,9.115133307,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,4.8,225,22,164,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
9,1,-8.10805,112.92,3676,400,4.6,270,22,83,17.35851036,184.0573065,337.2196971,8.950936812,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,11.1,0,22,118,22.01769522,766.8106778,268.3457753,11.92947454,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,10,0,22,147,19.78881682,521.4312609,271.5857692,10.61885431,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,4.7,0,22,115,19.80501978,306.7621775,319.6213827,10.67506398,0,0,0,1,0
9,1,-8.10805,112.92,3676,800,3.3,0,22,99,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,3.3,0,22,97,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
9,1,-8.10805,112.92,3676,300,3.1,225,21,88,17.35851036,184.0573065,337.2196971,8.950936812,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,9.2,337.5,22,115,17.35633249,736.0925528,122.198099,10.27295145,0,0,0,1,0
9,1,-8.10805,112.92,3676,300,7.6,225,22,110,22.01769522,1104.070072,200.4081918,12.7830818,0,0,0,1,0
9,1,-8.10805,112.92,3676,300,8.2,225,22,112,24.57071414,1349.418977,235.9143867,14.08612994,0,0,0,1,0
9,1,-8.10805,112.92,3676,400,8.2,270,21,88,19.80501978,306.7621775,328.124468,11.09760244,0,0,0,1,0
9,1,-8.10805,112.92,3676,300,6.3,225,22,145,24.57071414,858.8279591,286.5757989,12.78073861,0,0,0,1,0
9,1,-8.10805,112.92,3676,600,10.2,270,22,172,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
9,1,-8.10805,112.92,3676,600,10.6,225,21,177,19.78881682,490.7283685,270.5240286,11.22718298,0,0,0,1,0
9,1,-8.10805,112.92,3676,800,10.7,180,22,121,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,10.7,180,22,129,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
9,1,-8.10805,112.92,3676,400,10.4,180,22,99,17.35851036,245.409742,322.7458646,9.338574463,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,11.1,225,22,125,27.74936235,1410.844059,259.6383414,14.92286319,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,12.7,225,22,137,24.7613219,1104.138829,257.1078386,13.08340071,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,15.1,225,22,115,20.02762638,582.7761151,278.9228621,11.75267876,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,13.2,270,22,129,24.57071414,429.4670486,305.5327793,13.70666038,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,13.3,225,22,155,22.02215522,797.5324592,350.4500726,11.58584092,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,13.3,225,22,155,24.57071414,981.5784113,345.7285939,12.76727621,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,10.5,225,22,118,19.80501978,613.4865071,314.2539412,11.14742015,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,6.8,315,22,197,19.80501978,276.0859598,323.2986258,10.50151283,0,0,0,1,0
9,1,-8.10805,112.92,3676,700,6.9,225,22,167,29.76099218,1441.604074,269.0695683,15.2074634,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,3.4,247.5,22,141,24.57071414,1226.744524,267.1740721,13.911266,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,9,225,22,145,29.60488478,1196.224657,297.4220226,16.10948213,0,0,0,1,0
9,1,-8.10805,112.92,3676,200,5.7,247.5,22,113,38.95735122,2760.347073,262.3405662,17.55241323,0,0,0,1,0
9,1,-8.10805,112.92,3676,600,5.6,270,22,128,22.76049926,245.3489049,246.3071464,11.73911345,0,0,0,1,0
9,1,-8.10805,112.92,3676,600,6,270,22,96,19.78881682,245.3946028,284.9801959,11.16044488,0,0,0,1,0
9,1,-8.10805,112.92,3676,300,5.8,225,22,155,42.06437137,1042.602376,249.8374153,21.0988087,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,6,225,22,128,22.76049926,276.017518,249.1158328,12.88117809,0,0,0,1,0
9,1,-8.10805,112.92,3676,200,4.4,225,19,69,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
9,1,-8.10805,112.92,3676,500,5.5,247.5,22,124,22.65698109,582.7761151,284.4328189,12.12009449,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,4,225,21,145,19.80501978,368.1146131,312.7737343,11.46249215,0,0,0,1,0
8,1,-8.10805,112.92,3676,900,2.9,202.5,22,102,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,2.9,225,22,136,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
8,1,-8.10805,112.92,3676,300,11.3,225,22,112,23.31895547,398.7908308,321.2792673,12.79390931,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,12.1,225,22,128,24.57071414,981.5176676,301.5620809,12.66785668,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,13.3,225,22,202,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,13.3,225,22,135,23.31895547,368.1146131,317.3565293,12.48820101,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,7.9,270,20,118,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
8,1,-8.10805,112.92,3676,600,12.1,0,22,107,16.46240889,245.409742,360,9.086777627,0,0,0,1,0
8,1,-8.10805,112.92,3676,1000,7.7,315,22,166,22.01769522,828.155532,293.2408998,11.89788431,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,7,315,22,135,19.78881682,490.7588338,295.0135085,9.819305855,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,6,270,22,116,19.80501978,306.7621775,303.2998692,10.92887328,0,0,0,1,0
