volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km,Bulan,Jam
Semeru,2,-8.10805,112.92,3676,600.0,4.5,0.0,22.0,124.0,27.52765006151073,398.8153561079927,317.92399707365115,13.645081707264184,6,14
Semeru,2,-8.10805,112.92,3676,700.0,5.1,0.0,22.0,123.0,27.52765006151073,368.1372517919933,313.8449527617429,13.87361663641128,6,13
Semeru,2,-8.10805,112.92,3676,800.0,7.3,0.0,22.0,178.0,23.3189554732816,337.438395304602,319.04425609647524,11.824508665242057,6,10
Semeru,2,-8.10805,112.92,3676,700.0,10.0,270.0,22.0,191.0,28.03630333835644,1042.991403668807,323.4147906736065,15.367853533633188,6,4
Semeru,2,-8.10805,112.92,3676,300.0,8.2,270.0,20.0,95.0,29.69880199552384,858.986920848015,320.9368766657852,14.693768764788349,6,2
Semeru,2,-8.10805,112.92,3676,800.0,3.8,337.5,22.0,148.0,15.494548664356016,368.0691253476736,274.71608781204884,8.449162535389169,6,0
Semeru,2,-8.10805,112.92,3676,700.0,2.7,0.0,22.0,190.0,12.237024358840278,122.68970844922018,257.8754440708936,7.243182429476908,6,22
Semeru,2,-8.10805,112.92,3676,500.0,2.3,0.0,22.0,110.0,11.010449084330975,460.0578454709328,242.0818444160912,5.578568453022451,6,21
Semeru,2,-8.10805,112.92,3676,500.0,2.7,225.0,22.0,145.0,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376,6,17
Semeru,2,-8.10805,112.92,3676,800.0,2.7,0.0,22.0,110.0,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376,6,17
Semeru,2,-8.10805,112.92,3676,800.0,2.9,0.0,22.0,97.0,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376,6,16
Semeru,2,-8.10805,112.92,3676,400.0,1.9,180.0,22.0,89.0,12.237024358840278,184.0459521217084,302.9244066793867,7.198316412942472,6,13
Semeru,2,-8.10805,112.92,3676,500.0,6.5,225.0,22.0,115.0,17.492757114355847,429.4139795721639,272.7550451022957,10.51746486799485,6,0
Semeru,2,-8.10805,112.92,3676,1000.0,5.6,0.0,22.0,101.0,17.356332494464517,184.034562673778,266.1266093174148,10.473826083098215,6,22
Semeru,2,-8.10805,112.92,3676,200.0,5.6,0.0,20.0,56.0,12.237024358840278,184.0345626738303,286.5366145001395,6.99779622158632,6,22
Semeru,2,-8.10805,112.92,3676,700.0,3.1,225.0,22.0,96.0,19.78881681526105,184.0459521216561,287.9456843049445,10.152796249922163,6,17
Semeru,2,-8.10805,112.92,3676,400.0,4.7,225.0,22.0,133.0,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739,6,10
Semeru,2,-8.10805,112.92,3676,100.0,1.6,270.0,22.0,179.0,23.3189554732816,398.79083081452967,312.9895960983886,12.374527785942664,5,22
Semeru,2,-8.10805,112.92,3676,100.0,2.5,270.0,22.0,188.0,17.358510364564754,337.438395304698,317.7966449471877,10.401679821648418,5,21
Semeru,2,-8.10805,112.92,3676,500.0,1.7999999999999998,225.0,22.0,115.0,32.073123865856594,613.5620863199888,304.83132318800847,18.119694573366736,5,23
Semeru,2,-8.10805,112.92,3676,400.0,0.6000000000000001,225.0,22.0,87.0,35.29577131494857,736.3196408725689,321.4962166122058,17.594869927894127,5,17
Semeru,2,-8.10805,112.92,3676,600.0,9.1,0.0,22.0,147.0,29.76099218188649,1104.275712729976,286.3055522103816,14.637192728131772,5,3
Semeru,2,-8.10805,112.92,3676,500.0,9.1,0.0,22.0,132.0,29.76099218188649,1073.6013873763657,283.8999928241884,14.705768967254423,5,3
Semeru,2,-8.10805,112.92,3676,900.0,0.7999999999999994,0.0,22.0,110.0,35.252553388016295,429.4934604239922,300.25504232258686,19.42367735879274,5,22
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,0.0,22.0,94.0,35.252553388016295,613.5620863199888,308.6726359805849,18.500303760162105,5,22
Semeru,2,-8.10805,112.92,3676,900.0,2.4,225.0,22.0,101.0,31.143961434608883,398.8153561079927,308.7882115181951,17.46472889526355,5,18
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,225.0,22.0,150.0,27.52765006151073,460.1715647399916,322.44903068346963,14.564664486410646,5,16
Semeru,2,-8.10805,112.92,3676,300.0,2.6000000000000005,90.0,20.0,106.0,29.604884777395323,521.4957018343849,303.1109889566196,15.97936212384462,5,23
Semeru,2,-8.10805,112.92,3676,1200.0,2.6000000000000005,45.0,22.0,122.0,32.073123865856594,337.438395304602,292.5958570510089,17.455988884025505,5,23
Semeru,2,-8.10805,112.92,3676,500.0,0.6000000000000001,0.0,22.0,96.0,35.252553388016295,674.9182949519877,317.4267654363507,18.593664075892256,5,19
Semeru,2,-8.10805,112.92,3676,600.0,1.5,0.0,22.0,87.0,31.143961434608883,552.20587768799,322.44418550263845,16.655993654387807,5,17
Semeru,2,-8.10805,112.92,3676,300.0,2.3,270.0,22.0,127.0,27.52765006151073,490.8496690559911,321.99856293223104,13.567030650060016,5,16
Semeru,2,-8.10805,112.92,3676,600.0,7.3,157.5,23.0,123.0,31.143961434608883,552.20587768799,322.44418550263845,16.655993654387807,5,17
Semeru,2,-8.10805,112.92,3676,500.0,5.2,180.0,22.0,100.0,22.656981086711905,521.4312609090562,281.41196637303887,11.79958638890588,5,0
Semeru,2,-8.10805,112.92,3676,500.0,3.9,180.0,21.0,57.0,35.252553388016295,613.5620863199888,308.6726359805849,18.500303760162105,5,22
Semeru,2,-8.10805,112.92,3676,1200.0,0.8999999999999995,157.5,22.0,137.0,32.073123865856594,337.438395304602,292.5958570510089,17.455988884025505,5,23
Semeru,2,-8.10805,112.92,3676,700.0,1.9,0.0,22.0,96.0,35.252553388016295,582.8839820039893,307.98483871649745,19.539052659565343,5,22
Semeru,2,-8.10805,112.92,3676,900.0,1.9,0.0,22.0,110.0,35.252553388016295,429.4934604239922,300.25504232258686,19.42367735879274,5,22
Semeru,2,-8.10805,112.92,3676,600.0,1.3000000000000005,180.0,22.0,126.0,27.521638416114943,766.8106778074355,278.6177712067771,14.521177496337094,5,1
Semeru,2,-8.10805,112.92,3676,400.0,2.1,157.5,22.0,114.0,22.656981086711905,521.4312609090562,281.41196637303887,11.79958638890588,5,0
Semeru,2,-8.10805,112.92,3676,800.0,1.4,45.0,22.0,98.0,35.252553388016295,521.5277733719905,303.2761607045845,20.07515224085132,5,22
Semeru,2,-8.10805,112.92,3676,700.0,0.2999999999999998,270.0,22.0,105.0,27.52765006151073,460.1715647399916,318.2739854870756,15.300106890076808,5,17
Semeru,2,-8.10805,112.92,3676,600.0,1.0999999999999996,180.0,22.0,110.0,27.52765006151073,521.5277733719905,319.4891702027349,15.913807434305347,5,16
Semeru,2,-8.10805,112.92,3676,600.0,1.3000000000000005,202.5,22.0,110.0,35.252553388016295,705.6396558362119,311.1297635250081,19.24622300394797,5,20
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,270.0,21.0,119.0,31.143961434608883,613.5620863199888,314.65063836816546,16.50227346982976,5,18
Semeru,2,-8.10805,112.92,3676,800.0,2.3,202.5,22.0,107.0,22.656981086711905,521.4312609090562,275.78521233107284,12.45341183980544,5,0
Semeru,2,-8.10805,112.92,3676,700.0,2.3,247.5,20.0,140.0,35.252553388016295,613.5620863199888,303.05774433825934,19.014396724539303,5,23
Semeru,2,-8.10805,112.92,3676,600.0,2.7,270.0,20.0,154.0,38.96948729792477,674.9596707998548,305.56881601776763,19.846178734239807,5,22
Semeru,2,-8.10805,112.92,3676,1000.0,12.7,225.0,22.0,120.0,22.656981086711905,490.7588337967587,280.440845942059,12.870714052344228,5,0
Semeru,2,-8.10805,112.92,3676,1000.0,13.599999999999998,225.0,22.0,117.0,32.073123865856594,398.79083081452967,297.573019557202,15.544870286905295,5,23
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,180.0,21.0,103.0,32.073123865856594,613.5620863199888,304.83132318800847,18.119694573366736,5,23
Semeru,2,-8.10805,112.92,3676,1000.0,0.2000000000000001,270.0,22.0,271.0,32.073123865856594,368.1372517919933,296.9726536195882,18.072825821231312,5,22
Semeru,2,-8.10805,112.92,3676,700.0,1.5,270.0,22.0,154.0,35.252553388016295,582.8839820039893,307.98483871649745,19.539052659565343,5,22
Semeru,2,-8.10805,112.92,3676,500.0,0.6000000000000001,270.0,20.0,154.0,35.252553388016295,705.5963992679872,311.90823274585784,18.83537107137517,5,21
Semeru,2,-8.10805,112.92,3676,800.0,0.7999999999999994,270.0,20.0,189.0,35.252553388016295,582.8839820039893,310.9376533548505,18.894506637837427,5,20
Semeru,2,-8.10805,112.92,3676,700.0,0.7999999999999994,270.0,20.0,128.0,35.252553388016295,582.8839820039893,307.98483871649745,19.539052659565343,5,22
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,0.0,20.0,199.0,35.252553388016295,613.5620863199888,308.6726359805849,18.500303760162105,5,22
Semeru,2,-8.10805,112.92,3676,700.0,1.0999999999999996,225.0,22.0,93.0,35.252553388016295,613.5620863199888,303.05774433825934,19.014396724539303,5,23
Semeru,2,-8.10805,112.92,3676,1000.0,1.4,337.5,22.0,120.0,31.143961434608883,337.45914747599386,303.5167094546403,17.291491744905453,5,18
Semeru,2,-8.10805,112.92,3676,300.0,1.7999999999999998,0.0,21.0,87.0,27.52765006151073,490.8496690559911,321.99856293223104,13.567030650060016,5,16
Semeru,2,-8.10805,112.92,3676,300.0,2.4,0.0,21.0,74.0,24.62149621199832,490.8496690559911,331.8046464296005,13.176688678341003,5,15
Semeru,2,-8.10805,112.92,3676,400.0,1.5,225.0,21.0,86.0,23.3189554732816,429.46704856949344,326.32034103537165,12.752456518222752,5,14
Semeru,2,-8.10805,112.92,3676,900.0,0.2999999999999998,225.0,22.0,103.0,22.656981086711905,521.3988915335831,276.72600253187056,13.043071392666349,5,0
Semeru,2,-8.10805,112.92,3676,500.0,1.0999999999999996,225.0,21.0,66.0,32.073123865856594,613.5620863199888,304.83132318800847,18.119694573366736,5,23
Semeru,2,-8.10805,112.92,3676,900.0,2.8,180.0,22.0,95.0,35.252553388016295,398.8153561079927,303.7404136528024,19.81016049598714,5,20
Semeru,2,-8.10805,112.92,3676,1000.0,2.3,157.5,22.0,113.0,31.143961434608883,337.45914747599386,303.5167094546403,17.291491744905453,5,18
Semeru,2,-8.10805,112.92,3676,400.0,1.4,225.0,21.0,88.0,31.143961434608883,582.8839820039893,326.26670573919586,16.183106166595778,5,16
Semeru,2,-8.10805,112.92,3676,300.0,1.7999999999999998,225.0,20.0,66.0,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247,5,11
Semeru,2,-8.10805,112.92,3676,300.0,1.7999999999999998,225.0,20.0,64.0,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247,5,11
Semeru,2,-8.10805,112.92,3676,1000.0,0.8999999999999995,225.0,22.0,121.0,22.656981086711905,490.7588337967587,280.440845942059,12.870714052344228,5,0
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,180.0,22.0,75.0,32.073123865856594,613.5620863199888,304.83132318800847,18.119694573366736,5,23
Semeru,2,-8.10805,112.92,3676,300.0,2.5,225.0,20.0,54.0,27.52765006151073,552.20587768799,328.677446756863,14.606965725404368,5,17
Semeru,2,-8.10805,112.92,3676,700.0,2.6000000000000005,225.0,22.0,124.0,23.3189554732816,337.438395304602,312.7501576973872,12.632340870493149,5,14
Semeru,2,-8.10805,112.92,3676,500.0,1.7999999999999998,225.0,21.0,83.0,19.805019780306363,337.438395304698,324.2851077465281,11.201186248555272,5,12
Semeru,2,-8.10805,112.92,3676,500.0,1.7000000000000002,225.0,22.0,101.0,19.805019780306363,276.08595979475285,323.2986257600728,10.50151283172675,5,11
Semeru,2,-8.10805,112.92,3676,700.0,2.4,225.0,22.0,92.0,15.494548664356016,184.0459521217084,308.05562920594906,7.741237130528428,5,10
Semeru,2,-8.10805,112.92,3676,600.0,3.8,225.0,22.0,94.0,17.358510364564754,337.438395304698,320.52430963944164,9.602472775885898,5,8
Semeru,2,-8.10805,112.92,3676,1000.0,1.7000000000000002,270.0,22.0,167.0,35.252553388016295,368.1372517919933,298.9949226525957,19.56417756236063,5,21
Semeru,2,-8.10805,112.92,3676,600.0,2.3,270.0,22.0,150.0,31.143961434608883,552.20587768799,322.44418550263845,16.655993654387807,5,17
Semeru,2,-8.10805,112.92,3676,800.0,0.6000000000000001,202.5,22.0,140.0,27.52765006151073,337.45914747599386,310.73152945697615,13.556808115670057,5,16
Semeru,2,-8.10805,112.92,3676,1000.0,1.6,225.0,22.0,116.0,23.3189554732816,214.73352428474672,292.86489592617744,12.03367613897351,5,14
Semeru,2,-8.10805,112.92,3676,700.0,1.5,0.0,22.0,98.0,35.252553388016295,613.5620863199888,303.05774433825934,19.014396724539303,5,23
Semeru,2,-8.10805,112.92,3676,500.0,3.8,0.0,22.0,112.0,31.143961434608883,613.5620863199888,314.65063836816546,16.50227346982976,5,18
Semeru,2,-8.10805,112.92,3676,400.0,2.2,0.0,21.0,72.0,22.656981086711905,521.4312609090562,281.41196637303887,11.79958638890588,5,0
Semeru,2,-8.10805,112.92,3676,700.0,2.2,0.0,21.0,88.0,22.656981086711905,521.4312609090562,284.96139464026214,12.754946317353337,5,0
Semeru,2,-8.10805,112.92,3676,400.0,0.6000000000000001,0.0,21.0,66.0,32.073123865856594,644.2401906359883,306.3695170610532,18.429304175206333,5,23
Semeru,2,-8.10805,112.92,3676,600.0,0.5,22.5,22.0,86.0,38.96948729792477,674.9596707998548,305.56881601776763,19.846178734239807,5,22
Semeru,2,-8.10805,112.92,3676,800.0,2.9,0.0,22.0,102.0,31.143961434608883,429.4934604239922,313.32638017102823,16.08010042973312,5,17
Semeru,2,-8.10805,112.92,3676,500.0,2.5,0.0,22.0,78.0,24.57071414231177,429.46704856949344,319.04428981052166,13.635109654640171,5,14
Semeru,2,-8.10805,112.92,3676,700.0,3.9,0.0,22.0,110.0,23.3189554732816,306.7621775496382,313.9968278510786,11.916693276016357,5,13
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,0.0,22.0,101.0,19.805019780306363,337.438395304698,324.2851077465281,11.201186248555272,5,12
Semeru,2,-8.10805,112.92,3676,400.0,0.9999999999999996,0.0,22.0,99.0,19.805019780306363,306.7621775497254,328.1244680054083,11.09760243752677,5,12
Semeru,2,-8.10805,112.92,3676,400.0,1.0999999999999996,45.0,22.0,85.0,32.14950655266692,797.679610945283,311.76159929009486,18.682452771882144,5,19
Semeru,2,-8.10805,112.92,3676,800.0,1.0999999999999996,157.5,22.0,115.0,31.143961434608883,429.4934604239922,313.32638017102823,16.08010042973312,5,17
Semeru,2,-8.10805,112.92,3676,600.0,3.8,225.0,22.0,95.0,23.3189554732816,368.1146130595658,317.3565292647865,12.488201011076972,5,14
Semeru,2,-8.10805,112.92,3676,700.0,1.4,225.0,22.0,97.0,23.3189554732816,306.7621775496382,313.9968278510786,11.916693276016357,5,13
Semeru,2,-8.10805,112.92,3676,600.0,1.5,225.0,22.0,101.0,19.805019780306363,245.40974203978035,331.5148937499852,11.125648664720142,5,12
Semeru,2,-8.10805,112.92,3676,300.0,4.2,225.0,22.0,88.0,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247,5,11
Semeru,2,-8.10805,112.92,3676,700.0,2.8,225.0,22.0,99.0,12.213570232467887,153.37162676804678,305.5619231853726,6.19057482376291,5,9
Semeru,2,-8.10805,112.92,3676,800.0,2.6000000000000005,0.0,22.0,91.0,35.252553388016295,582.8839820039893,304.23368168146146,18.822681758109173,5,23
Semeru,2,-8.10805,112.92,3676,1000.0,4.4,270.0,22.0,100.0,31.143961434608883,306.7810431599944,300.79392884314336,17.040138941365363,5,19
Semeru,2,-8.10805,112.92,3676,800.0,2.7,292.5,22.0,104.0,31.143961434608883,490.8496690559911,313.5474013553557,17.144601023160856,5,18
Semeru,2,-8.10805,112.92,3676,800.0,0.9999999999999996,247.5,22.0,105.0,31.143961434608883,429.4934604239922,313.32638017102823,16.08010042973312,5,17
Semeru,2,-8.10805,112.92,3676,500.0,3.3,0.0,22.0,89.0,27.52765006151073,490.8496690559911,321.2435263358007,15.372750765054946,5,15
Semeru,2,-8.10805,112.92,3676,500.0,1.7999999999999998,0.0,22.0,92.0,23.3189554732816,368.1146130595658,317.3565292647865,12.488201011076972,5,13
Semeru,2,-8.10805,112.92,3676,400.0,3.3,0.0,22.0,96.0,17.358510364564754,276.08595979475285,328.4367606929086,10.130111621662373,5,11
Semeru,2,-8.10805,112.92,3676,900.0,3.3,225.0,22.0,117.0,19.805019780306363,184.05730652983524,322.06310078380795,10.12400273261622,5,11
Semeru,2,-8.10805,112.92,3676,700.0,4.7,292.5,21.0,101.0,15.494548664356016,184.0459521217084,308.05562920594906,7.741237130528428,5,10
Semeru,2,-8.10805,112.92,3676,700.0,2.3,270.0,22.0,103.0,12.213570232467887,153.37162676804678,305.5619231853726,6.19057482376291,5,9
Semeru,2,-8.10805,112.92,3676,500.0,4.7,225.0,22.0,101.0,24.76132189975276,1012.252736669145,281.52502893731616,14.539851969917336,5,2
Semeru,2,-8.10805,112.92,3676,400.0,4.7,225.0,22.0,99.0,28.03630333835644,1012.1900947058148,281.2859138789435,13.952348990219294,5,2
Semeru,2,-8.10805,112.92,3676,500.0,5.1,315.0,22.0,112.0,32.073123865856594,613.5620863199888,304.83132318800847,18.119694573366736,5,23
Semeru,2,-8.10805,112.92,3676,800.0,5.1,270.0,22.0,141.0,35.252553388016295,582.8839820039893,304.23368168146146,18.822681758109173,5,23
Semeru,2,-8.10805,112.92,3676,600.0,5.3,315.0,22.0,97.0,38.96948729792477,674.9596707998548,305.56881601776763,19.846178734239807,5,22
Semeru,2,-8.10805,112.92,3676,600.0,4.9,270.0,22.0,121.0,35.252553388016295,644.2401906359883,311.2155382857068,18.13851132194005,5,21
Semeru,2,-8.10805,112.92,3676,700.0,2.7,247.5,22.0,108.0,31.143961434608883,552.20587768799,319.1843592868088,16.759927100988875,5,18
Semeru,2,-8.10805,112.92,3676,800.0,2.1,225.0,22.0,101.0,31.143961434608883,429.4934604239922,313.32638017102823,16.08010042973312,5,17
Semeru,2,-8.10805,112.92,3676,400.0,4.0,270.0,22.0,145.0,24.62149621199832,490.8496690559911,329.05918118849416,13.832085045280046,5,15
Semeru,2,-8.10805,112.92,3676,800.0,4.0,270.0,22.0,147.0,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988,5,15
Semeru,2,-8.10805,112.92,3676,1000.0,3.8,270.0,22.0,118.0,19.805019780306363,184.05730652983524,322.06310078380795,10.12400273261622,5,12
Semeru,2,-8.10805,112.92,3676,700.0,7.0,270.0,22.0,117.0,28.03630333835644,858.9340971390175,298.6116609576718,16.232345683730728,5,1
Semeru,2,-8.10805,112.92,3676,600.0,2.7,270.0,22.0,121.0,36.9061239035525,674.9182949519877,301.0314891559646,19.713997849116176,5,23
Semeru,2,-8.10805,112.92,3676,500.0,3.7,225.0,22.0,147.0,22.656981086711905,521.4312609090562,281.41196637303887,11.79958638890588,5,0
Semeru,2,-8.10805,112.92,3676,800.0,2.7,225.0,22.0,141.0,17.356332494464517,184.034562673778,274.77272346993493,9.0000322664519,5,20
Semeru,2,-8.10805,112.92,3676,600.0,3.2,225.0,22.0,135.0,28.11881987858083,736.0007364534105,246.94083102852505,15.464787251997864,5,1
Semeru,2,-8.10805,112.92,3676,500.0,3.5,225.0,22.0,201.0,24.76132189975276,276.0002761700388,238.05187491166413,12.80313902064493,5,22
Semeru,2,-8.10805,112.92,3676,900.0,3.2,225.0,22.0,157.0,24.76132189975276,245.33357881781228,234.0411514949938,13.027225262684174,5,21
Semeru,2,-8.10805,112.92,3676,500.0,3.7,225.0,22.0,147.0,17.492757114355847,214.6802917786968,244.8405869300006,10.164629764429169,5,14
Semeru,2,-8.10805,112.92,3676,700.0,4.0,157.5,22.0,150.0,23.62279631574523,459.9716363205491,217.0715276242364,12.483134779282036,5,0
Semeru,2,-8.10805,112.92,3676,900.0,3.0,270.0,22.0,165.0,20.1646880183217,183.98865452827195,204.57675985138687,10.42320971230898,5,22
Semeru,2,-8.10805,112.92,3676,700.0,4.3,270.0,22.0,186.0,20.1646880183217,183.98865452827195,204.57675985138687,10.42320971230898,5,21
Semeru,2,-8.10805,112.92,3676,800.0,2.6000000000000005,247.5,22.0,150.0,20.1646880183217,183.98865452827195,204.57675985138687,10.42320971230898,5,20
Semeru,2,-8.10805,112.92,3676,700.0,0.7999999999999994,225.0,22.0,177.0,20.1646880183217,245.318206037696,216.81032703124555,10.059870492424526,5,15
Semeru,2,-8.10805,112.92,3676,500.0,0.2000000000000001,225.0,22.0,153.0,15.800788837820228,214.66688146564672,217.4223850865104,8.616325131582071,5,13
Semeru,2,-8.10805,112.92,3676,700.0,5.9,225.0,22.0,136.0,27.870927740617017,735.9546181129049,224.7169033681815,12.91232266017407,5,1
Semeru,2,-8.10805,112.92,3676,1000.0,3.0,225.0,22.0,179.0,23.62279631574523,429.3337629311561,227.91954727264584,12.260003356787475,5,0
Semeru,2,-8.10805,112.92,3676,700.0,0.9999999999999996,225.0,22.0,700.0,15.800788837820228,245.333578817882,224.05543518504612,8.915590625675684,5,23
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,225.0,22.0,156.0,7.978772093601114,92.00583933372718,223.7642178114219,4.568009456112498,5,18
Semeru,2,-8.10805,112.92,3676,900.0,1.5,225.0,22.0,110.0,5.508426167779602,306.705230313868,223.87026852672176,2.8626281373681906,5,16
Semeru,2,-8.10805,112.92,3676,800.0,2.2,225.0,22.0,97.0,5.508426167779602,306.705230313868,223.87026852672176,2.8626281373681906,5,15
Semeru,2,-8.10805,112.92,3676,400.0,2.4,225.0,22.0,89.0,5.776576439184794,92.00583933372718,206.10268734687787,3.833944237973726,5,14
Semeru,2,-8.10805,112.92,3676,600.0,7.3,225.0,22.0,91.0,17.356332494463032,460.0864066844613,50.196980657671645,8.639106068461244,4,5
Semeru,2,-8.10805,112.92,3676,400.0,7.3,225.0,16.0,67.0,17.358510364564754,705.4658235830411,60.59657704495277,10.372618384016029,4,5
Semeru,2,-8.10805,112.92,3676,700.0,7.3,225.0,22.0,94.0,12.431279497761324,490.75883379689816,48.427908946832986,8.479499194659248,4,5
Semeru,2,-8.10805,112.92,3676,1000.0,8.5,225.0,22.0,168.0,22.69991210349251,1042.927062022755,65.56581378491518,12.68932178718586,4,2
Semeru,2,-8.10805,112.92,3676,800.0,7.8,225.0,22.0,166.0,17.356332494463032,766.8106778076534,74.1910505373142,10.508280145330511,4,1
Semeru,2,-8.10805,112.92,3676,500.0,9.7,225.0,22.0,128.0,12.601602777969266,552.0694145651271,133.32081859397852,8.8887747338573,4,0
Semeru,2,-8.10805,112.92,3676,700.0,9.5,225.0,22.0,168.0,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906,4,10
Semeru,2,-8.10805,112.92,3676,700.0,12.0,225.0,22.0,148.0,11.01044908432941,184.034562673778,70.8082630984639,5.876363189742613,4,6
Semeru,2,-8.10805,112.92,3676,700.0,12.7,270.0,22.0,85.0,17.492757114354365,705.4658235830411,60.89604664449186,10.74397974488524,4,4
Semeru,2,-8.10805,112.92,3676,700.0,11.5,315.0,22.0,134.0,22.656981086711905,950.7862139730044,98.2255668330759,11.92881194793788,4,2
Semeru,2,-8.10805,112.92,3676,900.0,6.3,292.5,22.0,125.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,22
Semeru,2,-8.10805,112.92,3676,300.0,8.2,315.0,20.0,152.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,4,13
Semeru,2,-8.10805,112.92,3676,600.0,11.9,0.0,22.0,116.0,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906,4,10
Semeru,2,-8.10805,112.92,3676,300.0,8.0,0.0,22.0,135.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,4,20
Semeru,2,-8.10805,112.92,3676,500.0,6.6,315.0,21.0,116.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,4,14
Semeru,2,-8.10805,112.92,3676,500.0,10.0,0.0,22.0,115.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,10
Semeru,2,-8.10805,112.92,3676,700.0,10.3,0.0,22.0,158.0,12.601602777969266,613.4104606279191,151.83901760157408,9.2321397469831,4,0
Semeru,2,-8.10805,112.92,3676,500.0,9.1,0.0,22.0,156.0,12.213570232467887,337.39669823527163,16.19274886425842,7.364001181426023,4,23
Semeru,2,-8.10805,112.92,3676,800.0,8.4,315.0,22.0,163.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,22
Semeru,2,-8.10805,112.92,3676,600.0,6.0,315.0,22.0,156.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,17
Semeru,2,-8.10805,112.92,3676,800.0,6.5,315.0,23.0,120.0,7.671131386339246,92.01728133688896,101.29733083140933,4.465462553691876,4,16
Semeru,2,-8.10805,112.92,3676,800.0,8.7,337.5,22.0,127.0,11.01044908432941,460.057845470802,117.91815558390888,5.57856845302193,4,9
Semeru,2,-8.10805,112.92,3676,800.0,8.1,0.0,22.0,165.0,28.12606762617456,1165.6449321543823,55.66311510655271,14.063675384959106,4,3
Semeru,2,-8.10805,112.92,3676,600.0,7.1,0.0,22.0,138.0,12.601602777969266,582.7399375965231,152.3096710668096,9.075222353010217,4,0
Semeru,2,-8.10805,112.92,3676,700.0,4.4,315.0,23.0,125.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,21
Semeru,2,-8.10805,112.92,3676,600.0,6.3,315.0,22.0,131.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,18
Semeru,2,-8.10805,112.92,3676,600.0,6.7,292.5,23.0,135.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,17
Semeru,2,-8.10805,112.92,3676,400.0,8.1,0.0,20.0,68.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,16
Semeru,2,-8.10805,112.92,3676,500.0,5.2,0.0,22.0,102.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,4,13
Semeru,2,-8.10805,112.92,3676,700.0,2.7,0.0,22.0,115.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,4,12
Semeru,2,-8.10805,112.92,3676,500.0,2.5,0.0,21.0,98.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,4,11
Semeru,2,-8.10805,112.92,3676,800.0,2.5,0.0,22.0,106.0,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906,4,11
Semeru,2,-8.10805,112.92,3676,900.0,5.5,0.0,22.0,152.0,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906,4,10
Semeru,2,-8.10805,112.92,3676,700.0,3.9,0.0,22.0,165.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,21
Semeru,2,-8.10805,112.92,3676,500.0,1.0999999999999996,225.0,22.0,177.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,18
Semeru,2,-8.10805,112.92,3676,700.0,1.4,225.0,22.0,116.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,16
Semeru,2,-8.10805,112.92,3676,700.0,1.4,247.5,22.0,144.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,4,15
Semeru,2,-8.10805,112.92,3676,600.0,4.5,225.0,22.0,116.0,19.805019780305493,736.1382506953472,116.92280836248922,10.374980091785105,4,1
Semeru,2,-8.10805,112.92,3676,600.0,4.3,247.5,22.0,121.0,12.601602777969266,582.7399375965231,152.3096710668096,9.075222353010217,4,0
